DATE,RU1000TR
2016-01-05,5991.71
2016-01-06,5912.98
2016-01-07,5770.82
2016-01-08,5707.87
2016-01-11,5708.34
2016-01-12,5749.34
2016-01-13,5603.44
2016-01-14,5692.82
2016-01-15,5571.85
2016-01-18,.
2016-01-19,5568.56
2016-01-20,5506.38
2016-01-21,5532.74
2016-01-22,5648.60
2016-01-25,5557.46
2016-01-26,5640.13
2016-01-27,5577.69
2016-01-28,5602.27
2016-01-29,5744.40
2016-02-01,5743.86
2016-02-02,5633.02
2016-02-03,5664.03
2016-02-04,5678.19
2016-02-05,5566.26
2016-02-08,5479.38
2016-02-09,5473.99
2016-02-10,5477.00
2016-02-11,5408.82
2016-02-12,5515.57
2016-02-15,.
2016-02-16,5612.52
2016-02-17,5708.42
2016-02-18,5682.84
2016-02-19,5683.58
2016-02-22,5766.77
2016-02-23,5696.92
2016-02-24,5723.65
2016-02-25,5790.59
2016-02-26,5785.68
2016-02-29,5742.43
2016-03-01,5878.20
2016-03-02,5906.39
2016-03-03,5932.73
2016-03-04,5954.32
2016-03-07,5962.58
2016-03-08,5890.71
2016-03-09,5921.35
2016-03-10,5920.03
2016-03-11,6021.75
2016-03-14,6013.46
2016-03-15,5997.86
2016-03-16,6035.22
2016-03-17,6077.12
2016-03-18,6104.48
2016-03-21,6111.20
2016-03-22,6108.42
2016-03-23,6063.97
2016-03-24,6062.79
2016-03-25,.
2016-03-28,6066.64
2016-03-29,6125.19
2016-03-30,6150.93
2016-03-31,6142.45
2016-04-01,6179.89
2016-04-04,6159.00
2016-04-05,6097.67
2016-04-06,6164.74
2016-04-07,6090.96
2016-04-08,6109.45
2016-04-11,6092.47
2016-04-12,6150.96
2016-04-13,6218.67
2016-04-14,6218.85
2016-04-15,6214.93
2016-04-18,6253.82
2016-04-19,6273.87
2016-04-20,6279.69
2016-04-21,6247.39
2016-04-22,6252.44
2016-04-25,6239.23
2016-04-26,6254.12
2016-04-27,6265.80
2016-04-28,6207.14
2016-04-29,6175.86
2016-05-02,6223.96
2016-05-03,6166.04
2016-05-04,6130.21
2016-05-05,6128.37
2016-05-06,6149.02
2016-05-09,6153.38
2016-05-10,6230.57
2016-05-11,6173.96
2016-05-12,6171.20
2016-05-13,6120.20
2016-05-16,6180.79
2016-05-17,6125.86
2016-05-18,6126.63
2016-05-19,6102.88
2016-05-20,6145.07
2016-05-23,6132.45
2016-05-24,6216.67
2016-05-25,6260.91
2016-05-26,6258.80
2016-05-27,6287.73
2016-05-30,.
2016-05-31,6284.01
2016-06-01,6294.23
2016-06-02,6315.81
2016-06-03,6295.94
2016-06-06,6328.45
2016-06-07,6338.01
2016-06-08,6360.15
2016-06-09,6347.74
2016-06-10,6284.63
2016-06-13,6235.75
2016-06-14,6223.40
2016-06-15,6215.64
2016-06-16,6233.10
2016-06-17,6215.35
2016-06-20,6254.50
2016-06-21,6269.68
2016-06-22,6258.54
2016-06-23,6344.44
2016-06-24,6113.95
2016-06-27,5997.00
2016-06-28,6106.95
2016-06-29,6213.51
2016-06-30,6298.24
2016-07-01,6313.10
2016-07-04,.
2016-07-05,6267.33
2016-07-06,6302.87
2016-07-07,6300.48
2016-07-08,6397.71
2016-07-11,6420.93
2016-07-12,6466.53
2016-07-13,6466.01
2016-07-14,6498.07
2016-07-15,6492.84
2016-07-18,6508.33
2016-07-19,6498.43
2016-07-20,6528.59
2016-07-21,6505.34
2016-07-22,6536.18
2016-07-25,6516.74
2016-07-26,6522.11
2016-07-27,6512.26
2016-07-28,6525.47
2016-07-29,6538.16
2016-08-01,6528.60
2016-08-02,6484.00
2016-08-03,6508.59
2016-08-04,6511.83
2016-08-05,6566.18
2016-08-08,6561.49
2016-08-09,6565.21
2016-08-10,6548.14
2016-08-11,6578.97
2016-08-12,6574.31
2016-08-15,6596.37
2016-08-16,6558.69
2016-08-17,6569.44
2016-08-18,6586.39
2016-08-19,6578.01
2016-08-22,6575.99
2016-08-23,6590.99
2016-08-24,6554.81
2016-08-25,6548.33
2016-08-26,6536.66
2016-08-29,6572.13
2016-08-30,6561.23
2016-08-31,6546.85
2016-09-01,6548.29
2016-09-02,6579.30
2016-09-05,.
2016-09-06,6598.32
2016-09-07,6601.88
2016-09-08,6586.70
2016-09-09,6422.91
2016-09-12,6515.63
2016-09-13,6418.95
2016-09-14,6415.43
2016-09-15,6480.91
2016-09-16,6456.94
2016-09-19,6460.40
2016-09-20,6460.10
2016-09-21,6531.17
2016-09-22,6576.64
2016-09-23,6539.41
2016-09-26,6486.45
2016-09-27,6524.86
2016-09-28,6562.65
2016-09-29,6501.00
2016-09-30,6552.03
2016-10-03,6531.32
2016-10-04,6499.36
2016-10-05,6529.53
2016-10-06,6529.69
2016-10-07,6507.39
2016-10-10,6538.33
2016-10-11,6456.11
2016-10-12,6463.81
2016-10-13,6444.24
2016-10-14,6444.01
2016-10-17,6425.61
2016-10-18,6465.43
2016-10-19,6481.93
2016-10-20,6472.00
2016-10-21,6471.46
2016-10-24,6502.09
2016-10-25,6474.34
2016-10-26,6461.26
2016-10-27,6438.92
2016-10-28,6421.60
2016-10-31,6424.27
2016-11-01,6379.82
2016-11-02,6335.69
2016-11-03,6310.53
2016-11-04,6302.97
2016-11-07,6441.42
2016-11-08,6468.22
2016-11-09,6543.10
2016-11-10,6554.67
2016-11-11,6550.09
2016-11-14,6559.21
2016-11-15,6609.07
2016-11-16,6600.92
2016-11-17,6633.98
2016-11-18,6620.05
2016-11-21,6669.36
2016-11-22,6685.57
2016-11-23,6693.63
2016-11-24,.
2016-11-25,6719.88
2016-11-28,6682.59
2016-11-29,6692.77
2016-11-30,6677.53
2016-12-01,6652.56
2016-12-02,6655.23
2016-12-05,6697.67
2016-12-06,6724.74
2016-12-07,6812.22
2016-12-08,6831.30
2016-12-09,6866.51
2016-12-12,6854.64
2016-12-13,6897.64
2016-12-14,6840.08
2016-12-15,6866.16
2016-12-16,6855.67
2016-12-19,6870.28
2016-12-20,6897.10
2016-12-21,6879.71
2016-12-22,6864.54
2016-12-23,6875.25
2016-12-26,.
2016-12-27,6891.18
2016-12-28,6833.92
2016-12-29,6833.19
2016-12-30,6802.98
2017-01-02,.
2017-01-03,6860.40
2017-01-04,6909.19
2017-01-05,6901.40
2017-01-06,6926.14
2017-01-09,6900.94
2017-01-10,6904.53
2017-01-11,6924.15
2017-01-12,6908.87
2017-01-13,6924.07
2017-01-16,.
2017-01-17,6900.51
2017-01-18,6915.84
2017-01-19,6890.40
2017-01-20,6913.05
2017-01-23,6895.47
2017-01-24,6944.77
2017-01-25,6999.37
2017-01-26,6993.46
2017-01-27,6985.59
2017-01-30,6942.34
2017-01-31,6939.78
2017-02-01,6941.77
2017-02-02,6947.42
2017-02-03,7000.87
2017-02-06,6986.08
2017-02-07,6986.33
2017-02-08,6993.92
2017-02-09,7037.34
2017-02-10,7062.90
2017-02-13,7100.22
2017-02-14,7130.04
2017-02-15,7165.57
2017-02-16,7159.33
2017-02-17,7171.71
2017-02-20,.
2017-02-21,7215.83
2017-02-22,7206.86
2017-02-23,7206.70
2017-02-24,7219.21
2017-02-27,7230.96
2017-02-28,7208.41
2017-03-01,7306.54
2017-03-02,7261.61
2017-03-03,7266.84
2017-03-06,7241.17
2017-03-07,7218.53
2017-03-08,7202.61
2017-03-09,7205.45
2017-03-10,7229.43
2017-03-13,7235.64
2017-03-14,7211.23
2017-03-15,7274.32
2017-03-16,7264.37
2017-03-17,7256.52
2017-03-20,7240.10
2017-03-21,7145.94
2017-03-22,7159.45
2017-03-23,7153.88
2017-03-24,7148.68
2017-03-27,7142.13
2017-03-28,7194.52
2017-03-29,7205.41
2017-03-30,7226.96
2017-03-31,7212.96
2017-04-03,7198.91
2017-04-04,7203.77
2017-04-05,7179.28
2017-04-06,7199.28
2017-04-07,7193.52
2017-04-10,7200.69
2017-04-11,7194.38
2017-04-12,7164.18
2017-04-13,7114.92
2017-04-14,.
2017-04-17,7177.17
2017-04-18,7158.23
2017-04-19,7149.32
2017-04-20,7203.69
2017-04-21,7182.24
2017-04-24,7259.20
2017-04-25,7303.39
2017-04-26,7301.53
2017-04-27,7307.17
2017-04-28,7289.22
2017-05-01,7303.35
2017-05-02,7310.23
2017-05-03,7298.39
2017-05-04,7299.82
2017-05-05,7334.03
2017-05-08,7331.66
2017-05-09,7325.28
2017-05-10,7337.55
2017-05-11,7321.68
2017-05-12,7309.75
2017-05-15,7346.96
2017-05-16,7342.56
2017-05-17,7211.18
2017-05-18,7237.36
2017-05-19,7288.29
2017-05-22,7326.88
2017-05-23,7339.47
2017-05-24,7358.76
2017-05-25,7390.48
2017-05-26,7393.21
2017-05-29,.
2017-05-30,7383.06
2017-05-31,7382.25
2017-06-01,7444.37
2017-06-02,7471.11
2017-06-05,7459.84
2017-06-06,7438.48
2017-06-07,7450.28
2017-06-08,7454.40
2017-06-09,7447.92
2017-06-12,7442.34
2017-06-13,7480.64
2017-06-14,7472.19
2017-06-15,7455.41
2017-06-16,7456.39
2017-06-19,7518.56
2017-06-20,7466.52
2017-06-21,7461.21
2017-06-22,7459.57
2017-06-23,7474.54
2017-06-26,7479.26
2017-06-27,7417.36
2017-06-28,7485.62
2017-06-29,7421.48
2017-06-30,7433.79
2017-07-03,7452.93
2017-07-04,.
2017-07-05,7461.55
2017-07-06,7390.40
2017-07-07,7439.75
2017-07-10,7444.71
2017-07-11,7441.76
2017-07-12,7496.71
2017-07-13,7510.65
2017-07-14,7545.11
2017-07-17,7545.48
2017-07-18,7548.87
2017-07-19,7592.54
2017-07-20,7591.47
2017-07-21,7588.20
2017-07-24,7583.45
2017-07-25,7607.36
2017-07-26,7607.26
2017-07-27,7596.83
2017-07-28,7586.56
2017-07-31,7581.01
2017-08-01,7599.43
2017-08-02,7599.87
2017-08-03,7585.45
2017-08-04,7601.44
2017-08-07,7613.21
2017-08-08,7595.10
2017-08-09,7589.75
2017-08-10,7481.16
2017-08-11,7493.17
2017-08-14,7569.08
2017-08-15,7564.89
2017-08-16,7579.62
2017-08-17,7463.10
2017-08-18,7449.66
2017-08-21,7458.05
2017-08-22,7532.26
2017-08-23,7509.16
2017-08-24,7495.95
2017-08-25,7509.64
2017-08-28,7512.47
2017-08-29,7518.29
2017-08-30,7557.53
2017-08-31,7604.72
2017-09-01,7622.05
2017-09-04,.
2017-09-05,7562.06
2017-09-06,7583.90
2017-09-07,7581.83
2017-09-08,7572.91
2017-09-11,7656.00
2017-09-12,7683.48
2017-09-13,7687.91
2017-09-14,7682.10
2017-09-15,7697.98
2017-09-18,7712.43
2017-09-19,7719.90
2017-09-20,7727.34
2017-09-21,7704.29
2017-09-22,7710.49
2017-09-25,7694.09
2017-09-26,7694.89
2017-09-27,7727.19
2017-09-28,7738.53
2017-09-29,7766.67
2017-10-02,7799.04
2017-10-03,7817.27
2017-10-04,7827.71
2017-10-05,7871.41
2017-10-06,7865.32
2017-10-09,7850.26
2017-10-10,7868.02
2017-10-11,7881.74
2017-10-12,7870.23
2017-10-13,7876.52
2017-10-16,7889.37
2017-10-17,7893.63
2017-10-18,7899.77
2017-10-19,7902.92
2017-10-20,7944.53
2017-10-23,7911.50
2017-10-24,7924.45
2017-10-25,7885.52
2017-10-26,7898.41
2017-10-27,7960.19
2017-10-30,7933.54
2017-10-31,7944.80
2017-11-01,7954.93
2017-11-02,7956.37
2017-11-03,7982.36
2017-11-06,7994.89
2017-11-07,7989.22
2017-11-08,8001.28
2017-11-09,7971.88
2017-11-10,7969.33
2017-11-13,7977.29
2017-11-14,7959.93
2017-11-15,7918.57
2017-11-16,7986.88
2017-11-17,7972.19
2017-11-20,7983.95
2017-11-21,8037.15
2017-11-22,8032.49
2017-11-23,.
2017-11-24,8049.09
2017-11-27,8044.21
2017-11-28,8122.55
2017-11-29,8120.00
2017-11-30,8187.09
2017-12-01,8171.63
2017-12-04,8161.54
2017-12-05,8129.75
2017-12-06,8126.13
2017-12-07,8155.37
2017-12-08,8200.85
2017-12-11,8225.35
2017-12-12,8235.04
2017-12-13,8231.14
2017-12-14,8197.49
2017-12-15,8271.42
2017-12-18,8319.46
2017-12-19,8292.14
2017-12-20,8287.66
2017-12-21,8304.99
2017-12-22,8302.47
2017-12-25,.
2017-12-26,8295.22
2017-12-27,8302.47
2017-12-28,8320.96
2017-12-29,8278.36
2018-01-01,.
2018-01-02,8346.42
2018-01-03,8398.08
2018-01-04,8431.26
2018-01-05,8487.97
2018-01-08,8504.18
2018-01-09,8516.13
2018-01-10,8505.20
2018-01-11,8569.87
2018-01-12,8624.19
2018-01-15,.
2018-01-16,8590.27
2018-01-17,8669.92
2018-01-18,8655.43
2018-01-19,8698.12
2018-01-22,8768.54
2018-01-23,8789.27
2018-01-24,8781.77
2018-01-25,8785.44
2018-01-26,8884.24
2018-01-29,8823.87
2018-01-30,8729.38
2018-01-31,8732.78
2018-02-01,8730.41
2018-02-02,8548.10
2018-02-05,8205.30
2018-02-06,8341.30
2018-02-07,8303.81
2018-02-08,7996.25
2018-02-09,8113.14
2018-02-12,8224.47
2018-02-13,8247.86
2018-02-14,8363.56
2018-02-15,8465.73
2018-02-16,8469.53
2018-02-19,.
2018-02-20,8421.80
2018-02-21,8377.72
2018-02-22,8383.58
2018-02-23,8515.37
2018-02-26,8610.76
2018-02-27,8502.47
2018-02-28,8412.17
2018-03-01,8307.91
2018-03-02,8355.27
2018-03-05,8447.44
2018-03-06,8474.55
2018-03-07,8474.00
2018-03-08,8510.90
2018-03-09,8654.59
2018-03-12,8646.96
2018-03-13,8593.36
2018-03-14,8547.95
2018-03-15,8538.94
2018-03-16,8556.53
2018-03-19,8438.51
2018-03-20,8451.68
2018-03-21,8440.61
2018-03-22,8230.15
2018-03-23,8060.79
2018-03-26,8274.56
2018-03-27,8131.77
2018-03-28,8109.83
2018-03-29,8221.24
2018-03-30,.
2018-04-02,8037.14
2018-04-03,8137.07
2018-04-04,8229.93
2018-04-05,8288.17
2018-04-06,8109.60
2018-04-09,8135.32
2018-04-10,8271.48
2018-04-11,8229.51
2018-04-12,8295.09
2018-04-13,8269.75
2018-04-16,8337.85
2018-04-17,8426.76
2018-04-18,8436.18
2018-04-19,8389.06
2018-04-20,8320.45
2018-04-23,8319.46
2018-04-24,8211.55
2018-04-25,8223.91
2018-04-26,8306.92
2018-04-27,8314.94
2018-04-30,8249.18
2018-05-01,8269.77
2018-05-02,8213.04
2018-05-03,8195.12
2018-05-04,8302.60
2018-05-07,8334.90
2018-05-08,8335.22
2018-05-09,8414.48
2018-05-10,8491.43
2018-05-11,8506.97
2018-05-14,8513.39
2018-05-15,8458.19
2018-05-16,8495.25
2018-05-17,8492.24
2018-05-18,8473.38
2018-05-21,8536.49
2018-05-22,8507.35
2018-05-23,8533.59
2018-05-24,8518.60
2018-05-25,8500.93
2018-05-28,.
2018-05-29,8409.33
2018-05-30,8517.03
2018-05-31,8459.75
2018-06-01,8549.48
2018-06-04,8590.63
2018-06-05,8599.74
2018-06-06,8674.12
2018-06-07,8668.78
2018-06-08,8697.42
2018-06-11,8706.11
2018-06-12,8723.66
2018-06-13,8687.40
2018-06-14,8711.89
2018-06-15,8704.78
2018-06-18,8690.55
2018-06-19,8654.98
2018-06-20,8673.74
2018-06-21,8616.83
2018-06-22,8632.58
2018-06-25,8510.23
2018-06-26,8530.03
2018-06-27,8452.81
2018-06-28,8507.13
2018-06-29,8514.45
2018-07-02,8540.34
2018-07-03,8501.79
2018-07-04,.
2018-07-05,8575.95
2018-07-06,8650.74
2018-07-09,8729.04
2018-07-10,8756.51
2018-07-11,8695.17
2018-07-12,8769.67
2018-07-13,8777.28
2018-07-16,8764.26
2018-07-17,8801.51
2018-07-18,8821.93
2018-07-19,8792.00
2018-07-20,8780.90
2018-07-23,8794.51
2018-07-24,8823.00
2018-07-25,8901.48
2018-07-26,8879.95
2018-07-27,8816.37
2018-07-30,8761.35
2018-07-31,8808.30
2018-08-01,8800.09
2018-08-02,8851.89
2018-08-03,8889.39
2018-08-06,8924.43
2018-08-07,8951.03
2018-08-08,8947.05
2018-08-09,8939.41
2018-08-10,8881.70
2018-08-13,8844.92
2018-08-14,8902.55
2018-08-15,8833.55
2018-08-16,8905.57
2018-08-17,8935.71
2018-08-20,8958.90
2018-08-21,8982.63
2018-08-22,8981.60
2018-08-23,8965.97
2018-08-24,9022.95
2018-08-27,9091.24
2018-08-28,9095.36
2018-08-29,9146.46
2018-08-30,9107.21
2018-08-31,9111.81
2018-09-03,.
2018-09-04,9099.44
2018-09-05,9069.61
2018-09-06,9038.62
2018-09-07,9018.69
2018-09-10,9038.12
2018-09-11,9070.77
2018-09-12,9074.58
2018-09-13,9123.39
2018-09-14,9130.03
2018-09-17,9072.99
2018-09-18,9121.59
2018-09-19,9127.51
2018-09-20,9198.11
2018-09-21,9192.90
2018-09-24,9160.06
2018-09-25,9151.68
2018-09-26,9118.25
2018-09-27,9144.59
2018-09-28,9146.41
2018-10-01,9172.27
2018-10-02,9164.48
2018-10-03,9174.10
2018-10-04,9095.52
2018-10-05,9042.89
2018-10-08,9033.10
2018-10-09,9019.92
2018-10-10,8724.77
2018-10-11,8548.44
2018-10-12,8668.40
2018-10-15,8623.10
2018-10-16,8811.13
2018-10-17,8806.55
2018-10-18,8679.25
2018-10-19,8669.17
2018-10-22,8632.28
2018-10-23,8584.70
2018-10-24,8317.09
2018-10-25,8471.17
2018-10-26,8327.89
2018-10-29,8272.07
2018-10-30,8403.63
2018-10-31,8499.18
2018-11-01,8598.02
2018-11-02,8545.73
2018-11-05,8587.62
2018-11-06,8640.32
2018-11-07,8819.88
2018-11-08,8798.28
2018-11-09,8716.78
2018-11-12,8545.12
2018-11-13,8535.29
2018-11-14,8472.16
2018-11-15,8566.55
2018-11-16,8585.83
2018-11-19,8438.00
2018-11-20,8288.78
2018-11-21,8322.59
2018-11-22,.
2018-11-23,8273.10
2018-11-26,8403.27
2018-11-27,8420.87
2018-11-28,8615.85
2018-11-29,8600.35
2018-11-30,8672.14
2018-12-03,8768.22
2018-12-04,8483.52
2018-12-05,.
2018-12-06,8476.66
2018-12-07,8279.79
2018-12-10,8290.43
2018-12-11,8285.83
2018-12-12,8332.21
2018-12-13,8324.95
2018-12-14,8172.14
2018-12-17,7998.59
2018-12-18,8000.07
2018-12-19,7877.65
2018-12-20,7752.14
2018-12-21,7591.50
2018-12-24,7387.53
2018-12-25,.
2018-12-26,7754.61
2018-12-27,7819.65
2018-12-28,7813.32
2018-12-31,7882.31
2019-01-01,.
2019-01-02,7887.85
2019-01-03,7699.77
2019-01-04,7964.44
2019-01-07,8027.26
2019-01-08,8109.15
2019-01-09,8149.16
2019-01-10,8187.80
2019-01-11,8187.20
2019-01-14,8143.41
2019-01-15,8228.97
2019-01-16,8251.38
2019-01-17,8315.68
2019-01-18,8424.52
2019-01-21,.
2019-01-22,8305.12
2019-01-23,8320.52
2019-01-24,8338.08
2019-01-25,8413.41
2019-01-28,8352.05
2019-01-29,8340.25
2019-01-30,8468.86
2019-01-31,8542.87
2019-02-01,8557.34
2019-02-04,8616.62
2019-02-05,8657.55
2019-02-06,8638.97
2019-02-07,8563.05
2019-02-08,8572.14
2019-02-11,8581.49
2019-02-12,8691.82
2019-02-13,8718.11
2019-02-14,8699.68
2019-02-15,8793.33
2019-02-18,.
2019-02-19,8807.00
2019-02-20,8822.69
2019-02-21,8792.12
2019-02-22,8851.27
2019-02-25,8863.98
2019-02-26,8853.47
2019-02-27,8855.74
2019-02-28,8832.12
2019-03-01,8892.14
2019-03-04,8853.34
2019-03-05,8842.32
2019-03-06,8780.63
2019-03-07,8712.85
2019-03-08,8694.97
2019-03-11,8822.89
2019-03-12,8849.42
2019-03-13,8909.67
2019-03-14,8904.49
2019-03-15,8946.40
2019-03-18,8980.87
2019-03-19,8977.03
2019-03-20,8948.39
2019-03-21,9049.92
2019-03-22,8872.31
2019-03-25,8864.59
2019-03-26,8929.90
2019-03-27,8888.42
2019-03-28,8925.70
2019-03-29,8985.89
2019-04-01,9091.37
2019-04-02,9091.27
2019-04-03,9113.72
2019-04-04,9130.69
2019-04-05,9175.30
2019-04-08,9185.07
2019-04-09,9129.53
2019-04-10,9167.47
2019-04-11,9169.57
2019-04-12,9231.62
2019-04-15,9225.32
2019-04-16,9228.34
2019-04-17,9201.52
2019-04-18,9215.55
2019-04-19,.
2019-04-22,9223.47
2019-04-23,9308.72
2019-04-24,9290.55
2019-04-25,9282.50
2019-04-26,9329.23
2019-04-29,9340.03
2019-04-30,9348.77
2019-05-01,9277.94
2019-05-02,9260.45
2019-05-03,9353.56
2019-05-06,9314.80
2019-05-07,9159.10
2019-05-08,9144.66
2019-05-09,9121.70
2019-05-10,9157.58
